OrderID,Product,ProductCategory,Brand,Description,StandardCost,UnitPrice,DateRequest,QuantitySold,DiscountPrice,TotalPrice,CustomerName,CustomerRegion,CustomerCity,Canceled,Feedback
4972,55J2O7S3K,Дисплей,Fusion Technologies,,4.23,6.55,2024-04-09 16:51:56,60,0.2,471.6,Гришина Флорентин Ааронович,Могилёвская область,Бобруйск,0,4
4973,5OWF75935,Разъем,JPZ,надёжный легкий удобный новый сверхмощный 560 361 быстрый,10.86,18.78,2024-04-09 17:13:46,143,0.25,3356.93,Тарасов Гордей Ефстафьевич,Брестская область,Пинск,0,2
4974,PHT0HL9XP,Трансформатор,Nexus Labs,надёжный удобный простой сверхмощный точный легкий 54 657,7.28,12.42,2024-04-09 17:14:27,83,0.2,1237.03,Муравьева Ювеналий Артемовна,Минская область,Жодино,0,5
4975,3CFL0UKEY,Индуктивность,Unknown,быстрый 960 простой точный надёжный 191 новый сверхмощный,19.16,36.88,2024-04-09 17:17:13,61,0.2,2699.62,Колесникова Аверкий Игнатьевич,Гомельская область,Жлобин,0,1
4976,0LVSNUJZA,Конденсатор,Unknown,,11.51,17.73,2024-04-09 17:19:12,131,0.25,2903.29,Юдин Будимир Робертовна,Брестская область,Берёза,0,
4977,7TZ0YNCXL,Индуктивность,Quantum Systems,надёжный 455 простой сверхмощный легкий новый удобный 360,14.19,28.32,2024-04-10 09:36:39,21,0.1,654.19,Нестеров Милица Степановна,Витебская область,Новополоцк,0,3
4978,5LXO6QJIU,Транзистор,Nexus Labs,662 177 легкий точный новый удобный простой быстрый,13.17,22.76,2024-04-10 09:49:45,116,0.25,3300.2,Мельникова Владлен Даниилович,Могилёвская область,Бобруйск,0,3
4979,Z3NX39RBS,Акустика,Quantum Systems,,11.84,21.34,2024-04-10 11:10:53,37,0.1,868.54,Зиновьева Владислав Тихонович,Гродненская область,Слоним,0,
4980,VZHWJR64D,Переключатель,Nexus Labs,быстрый 482 895 сверхмощный удобный легкий надёжный точный,3.98,6.68,2024-04-10 11:18:23,58,0.2,0,Голубева Глафира Борисовна,Витебская область,Витебск,1,5
4981,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2024-04-10 11:24:05,144,0.25,7054.2,Нестеров Терентий Вячеславовна,Могилёвская область,Осиповичи,0,4
4982,0LVSNUJZA,Конденсатор,Unknown,,11.51,17.73,2024-04-10 12:19:07,155,0.25,3435.19,Захаров Денис Жоресович,Витебская область,Новополоцк,0,2
4983,AQVKIZZQY,Транзистор,Nexus Labs,удобный быстрый надёжный 339 точный сверхмощный простой 735,6.34,11.3,2024-04-10 13:42:15,155,0.25,2189.38,Зуева Илья Демьянович,Брестская область,Барановичи,0,
4984,UZFK8UT0C,Дисплей,Digit Solutions,,21.08,41.52,2024-04-10 13:45:47,135,0.25,7006.5,Попов Ювеналий Елизарович,Минск,Минск,0,4
4985,KV9RFTMTT,Резонатор,Arkham Devices,681 новый легкий точный сверхмощный простой 822 удобный,8.64,13.96,2024-04-10 13:50:16,3,0.0,41.88,Муравьев Прасковья Германович,Гомельская область,Жлобин,0,
4986,D4V30T9NT,Резонатор,Fusion Technologies,,13.69,21.48,2024-04-10 13:54:15,8,0.0,171.84,Кузьмина Твердислав Евстигнеевич,Минск,Минск,0,3
4987,YUHZ1GV0E,Разъем,Kepler Systems,782 новый сверхмощный легкий быстрый удобный точный 164,3.61,6.66,2024-04-10 14:05:15,199,0.25,1656.67,Нестеров Терентий Вячеславовна,Могилёвская область,Осиповичи,0,2
4988,AQVKIZZQY,Транзистор,Nexus Labs,удобный быстрый надёжный 339 точный сверхмощный простой 735,6.34,11.3,2024-04-10 14:23:36,114,0.25,1610.25,Филиппов Жанна Ерофеевич,Гомельская область,Речица,0,4
4989,5OWF75935,Разъем,JPZ,надёжный легкий удобный новый сверхмощный 560 361 быстрый,10.86,18.78,2024-04-10 15:51:35,51,0.2,1149.34,Егорова Раиса Фомич,Минск,Минск,0,5
4990,PHT0HL9XP,Трансформатор,Nexus Labs,надёжный удобный простой сверхмощный точный легкий 54 657,7.28,12.42,2024-04-10 16:03:26,83,0.2,1237.03,Орехов Амос Фокич,Минская область,Слуцк,0,5
4991,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2024-04-10 16:34:23,95,0.2,4467.66,Нестеров Терентий Вячеславовна,Могилёвская область,Осиповичи,0,5
4992,D4V30T9NT,Резонатор,Fusion Technologies,,13.69,21.48,2024-04-10 16:42:15,161,0.25,4322.85,Петухова Нифонт Ярославович,Гомельская область,Речица,0,3
4993,3CFL0UKEY,Индуктивность,Unknown,быстрый 960 простой точный надёжный 191 новый сверхмощный,19.16,36.88,2024-04-10 16:54:55,195,0.25,8989.5,Шаров Виссарион Трифонович,Минск,Минск,0,5
4994,IDKWNNHJ7,Оптопара,Unknown,надёжный новый сверхмощный 76 удобный 520 легкий быстрый,20.7,31.75,2024-04-10 17:13:36,131,0.25,5199.06,Константинова Станимир Захаровна,Витебская область,Орша,0,4
4995,5LXO6QJIU,Транзистор,Nexus Labs,662 177 легкий точный новый удобный простой быстрый,13.17,22.76,2024-04-11 09:15:42,18,0.1,450.65,Филиппов Натан Вениаминовна,Гродненская область,Волковыск,0,2
4996,4AZYTJXEP,Диод,Arkham Devices,простой 991 удобный быстрый новый надёжный легкий 318,10.76,21.16,2024-04-11 09:45:12,194,0.25,5131.3,Зиновьева Владислав Тихонович,Гродненская область,Слоним,0,4
4997,P7Y6WKTAK,Светодиод,Fusion Technologies,быстрый надёжный легкий простой 870 удобный точный 623,12.9,19.55,2024-04-11 10:29:50,193,0.25,4716.44,Дмитриев Прокл Николаевна,Минская область,Борисов,0,5
4998,Z41NAM148,Акустика,Fusion Technologies,202 сверхмощный 651 простой удобный надёжный новый быстрый,16.14,32.1,2024-04-11 10:46:58,165,0.25,6620.62,Галкина Дмитрий Игнатьевич,Гродненская область,Слоним,0,1
4999,IE6IVWPVS,Диод,Unknown,940 точный надёжный быстрый легкий сверхмощный удобный 850,21.97,43.04,2024-04-11 10:59:05,115,0.25,6187.0,Симонова Симон Макаровна,Брестская область,Берёза,0,3
5000,5NF4ZW9XA,Акустика,Arkham Devices,299 быстрый новый удобный сверхмощный надёжный легкий 148,20.34,36.81,2024-04-11 11:04:38,62,0.2,2738.66,Константинова Станимир Захаровна,Витебская область,Орша,0,1
5001,MLY4LYK83,Аккумулятор,Unknown,,14.39,26.91,2024-04-11 11:15:50,179,0.25,6021.11,Никитин Андрей Ефимовна,Могилёвская область,Бобруйск,0,
5002,C5WI6FQJJ,Резистор,Unknown,сверхмощный надёжный простой 475 удобный точный быстрый 306,20.17,38.16,2024-04-11 11:55:28,60,0.2,2747.52,Шаров Болеслав Романовна,Брестская область,Брест,0,
5003,0LVSNUJZA,Конденсатор,Unknown,,11.51,17.73,2024-04-11 12:07:30,83,0.2,1765.91,Мельникова Владлен Даниилович,Могилёвская область,Бобруйск,0,1
5004,IQVNB4GH2,Реле,Arion Systems,сверхмощный быстрый простой 731 удобный точный легкий 342,8.24,14.6,2024-04-11 13:11:06,196,0.25,3577.0,Галкина Конон Харлампович,Минск,Минск,0,4
5005,9SKDGIGAT,Оптопара,Unknown,быстрый надёжный точный сверхмощный 322 легкий удобный 452,0.22,0.35,2024-04-11 13:25:47,18,0.1,6.93,Пестова Евсей Даниловна,Минская область,Молодечно,0,
5006,5NF4ZW9XA,Акустика,Arkham Devices,299 быстрый новый удобный сверхмощный надёжный легкий 148,20.34,36.81,2024-04-11 13:38:17,150,0.25,0,Панфилова Артемий Брониславович,Минская область,Борисов,1,5
5007,ZRIXA11DP,Светодиод,Delphini Systems,надёжный 177 сверхмощный точный быстрый удобный легкий 921,3.14,5.71,2024-04-11 14:34:14,131,0.25,935.01,Белозерова Вячеслав Филипповна,Могилёвская область,Могилёв,0,
5008,XAJI0Y6DP,Трансформатор,Fusion Technologies,406 удобный надёжный 81 легкий простой новый точный,20.5,39.13,2024-04-11 14:38:07,161,0.25,7874.91,Кузьмина Парфен Давыдович,Минск,Минск,0,3
5009,IQVNB4GH2,Реле,Arion Systems,сверхмощный быстрый простой 731 удобный точный легкий 342,8.24,14.6,2024-04-11 14:41:07,100,0.25,1825.0,Симонова Симон Макаровна,Брестская область,Берёза,0,3
5010,L4ZKLOOKE,Транзистор,Digit Solutions,,1.33,2.43,2024-04-11 14:44:19,51,0.2,148.72,Суворова Виссарион Никифоровна,Гродненская область,Гродно,0,3
5011,N13JCAT9M,Резистор,Digit Solutions,точный новый быстрый простой 254 461 надёжный легкий,2.59,4.18,2024-04-11 15:16:19,8,0.0,33.44,Евдокимова Эммануил Артемовна,Гомельская область,Гомель,0,5
5012,A26YFPMVX,Акустика,Fusion Technologies,,4.15,7.16,2024-04-12 09:28:12,104,0.25,930.8,Шаров Герасим Вадимовна,Минск,Минск,0,
5013,XVF1T2TAL,Индуктивность,Nexus Labs,точный 865 сверхмощный легкий быстрый 303 удобный надёжный,8.56,15.66,2024-04-12 10:06:14,191,0.25,3738.82,Шаров Герасим Вадимовна,Минск,Минск,0,3
